species,individual,longitude,latitude,UTMeasting,UTMnorthing,UTMzone,timestampUTC,timestamp_local,timezone,daynight
Puma concolor,F64,-111.9263981,38.5951631,419325.66323819204,4272259.829420872,12N,2014-09-05T11:00:58Z,2014-09-05T05:00:58Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9294578,38.5922617,419055.9492084848,4271940.563110046,12N,2014-09-05T15:00:57Z,2014-09-05T09:00:57Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338606,38.5823686,418661.3522723283,4270846.649684129,12N,2014-09-06T03:01:22Z,2014-09-05T21:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9334964,38.5823711,418693.07730375644,4270846.604688909,12N,2014-09-06T07:01:18Z,2014-09-06T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9360411,38.5840297,418473.30654917774,4271032.909014732,12N,2014-09-06T11:01:19Z,2014-09-06T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9346861,38.5801375,418586.93140477577,4270599.803756269,12N,2014-09-06T15:00:59Z,2014-09-06T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9319461,38.5801914,418825.65641111153,4270603.360219661,12N,2014-09-06T19:01:18Z,2014-09-06T13:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.930355,38.5755244,418959.0028413483,4270084.075687704,12N,2014-09-06T23:01:19Z,2014-09-06T17:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9527269,38.5558942,416987.6175253228,4267925.756461506,12N,2014-09-07T03:01:07Z,2014-09-06T21:01:07Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9549067,38.5545825,416796.17254936567,4267782.173151654,12N,2014-09-07T07:01:08Z,2014-09-07T01:01:08Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9552756,38.5540092,416763.36740898236,4267718.890294148,12N,2014-09-07T11:01:19Z,2014-09-07T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9443483,38.5535264,417714.971920059,4267655.477475607,12N,2014-09-07T15:01:21Z,2014-09-07T09:01:21Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9415811,38.5543606,417957.0427605608,4267745.5717949215,12N,2014-09-07T19:01:22Z,2014-09-07T13:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9374461,38.5579544,418321.41288941697,4268140.6787088085,12N,2014-09-07T23:00:56Z,2014-09-07T17:00:56Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9403797,38.5660258,418074.9708595922,4269038.941551419,12N,2014-09-08T03:01:10Z,2014-09-07T21:01:10Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9346831,38.5711514,418577.04864215216,4269602.646703442,12N,2014-09-08T11:01:48Z,2014-09-08T05:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9351675,38.5664236,418529.51131591946,4269078.450101325,12N,2014-09-08T15:01:18Z,2014-09-08T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9355869,38.5663058,418492.83996029204,4269065.750194706,12N,2014-09-08T19:01:39Z,2014-09-08T13:01:39Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9393928,38.5641986,418158.8778582279,4268835.304840302,12N,2014-09-09T03:01:42Z,2014-09-08T21:01:42Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9382603,38.5668714,418260.5728177924,4269130.887234462,12N,2014-09-09T15:01:08Z,2014-09-09T09:01:08Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9384897,38.5665436,418240.21605463984,4269094.7165968465,12N,2014-09-09T19:00:49Z,2014-09-09T13:00:49Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9354061,38.5708581,418513.73344240047,4269570.741228497,12N,2014-09-10T03:01:10Z,2014-09-09T21:01:10Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9336925,38.5714269,418663.6550382802,4269632.340561726,12N,2014-09-10T07:01:18Z,2014-09-10T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9288806,38.5750178,419086.86850193294,4270026.560700804,12N,2014-09-10T11:02:02Z,2014-09-10T05:02:02Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9313547,38.5781483,418874.87119408586,4270376.122462893,12N,2014-09-10T15:01:08Z,2014-09-10T09:01:08Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9315822,38.5784403,418855.3830950684,4270408.725547269,12N,2014-09-10T23:01:27Z,2014-09-10T17:01:27Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9358219,38.5663967,418472.4693621283,4269076.045478259,12N,2014-09-11T03:01:00Z,2014-09-10T21:01:00Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9391592,38.5628842,418177.7393177845,4268689.242963357,12N,2014-09-11T11:00:54Z,2014-09-11T05:00:54Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9407506,38.5568661,418032.25380856654,4268022.856136414,12N,2014-09-11T23:01:49Z,2014-09-11T17:01:49Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9468625,38.5482436,417489.8566514218,4267071.520225402,12N,2014-09-12T03:00:58Z,2014-09-11T21:00:58Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9469594,38.5483042,417481.48182203306,4267078.331732464,12N,2014-09-12T11:01:20Z,2014-09-12T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9450658,38.5462036,417644.09832456417,4266843.538828443,12N,2014-09-12T15:00:59Z,2014-09-12T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9450936,38.5459242,417641.3569885402,4266812.559875928,12N,2014-09-12T19:01:42Z,2014-09-12T13:01:42Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9450744,38.5457519,417642.83363886195,4266793.4232625915,12N,2014-09-12T23:01:13Z,2014-09-12T17:01:13Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9468789,38.5429808,417482.41298654024,4266487.543891113,12N,2014-09-13T03:01:17Z,2014-09-12T21:01:17Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9469531,38.5430244,417475.99638027244,4266492.448596568,12N,2014-09-13T07:01:21Z,2014-09-13T01:01:21Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9397178,38.5474708,418111.5860260627,4266979.377541529,12N,2014-09-13T11:00:52Z,2014-09-13T05:00:52Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9389653,38.5548583,418185.5344943128,4267798.468054879,12N,2014-09-13T15:01:36Z,2014-09-13T09:01:36Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9384397,38.5558328,418232.4363050303,4267906.1366948495,12N,2014-09-13T19:01:12Z,2014-09-13T13:01:12Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9385356,38.5557064,418223.93702164164,4267892.19591132,12N,2014-09-13T23:01:12Z,2014-09-13T17:01:12Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9350358,38.5635456,418537.73573621985,4268758.972858696,12N,2014-09-14T03:01:25Z,2014-09-13T21:01:25Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9362797,38.5664944,418432.69610585604,4269087.293121096,12N,2014-09-14T11:01:06Z,2014-09-14T05:01:06Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9404144,38.5589844,418063.9525564156,4268257.61570753,12N,2014-09-14T15:00:58Z,2014-09-14T09:00:58Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9404322,38.5589483,418062.36066620064,4268253.625701744,12N,2014-09-14T19:00:59Z,2014-09-14T13:00:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.94658,38.5490089,417515.3487660331,4267156.18891771,12N,2014-09-15T03:01:42Z,2014-09-14T21:01:42Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9465,38.5490214,417522.3343621376,4267157.504214249,12N,2014-09-15T07:01:36Z,2014-09-15T01:01:36Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9458661,38.5479736,417576.3770495108,4267040.665621893,12N,2014-09-15T11:01:16Z,2014-09-15T05:01:16Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9450992,38.5435719,417638.18578202336,4266551.540001105,12N,2014-09-15T15:01:18Z,2014-09-15T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9439514,38.5427514,417737.279500242,4266459.4649919225,12N,2014-09-15T19:00:59Z,2014-09-15T13:00:59Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9446311,38.5427378,417678.0288321162,4266458.564215311,12N,2014-09-16T03:01:19Z,2014-09-15T21:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9464956,38.5431306,417515.98820881965,4266503.822627581,12N,2014-09-16T07:02:27Z,2014-09-16T01:02:27Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9447303,38.5430936,417669.78932606115,4266498.134664493,12N,2014-09-16T11:01:21Z,2014-09-16T05:01:21Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9446186,38.5433083,417679.7685900284,4266521.859001825,12N,2014-09-16T19:01:15Z,2014-09-16T13:01:15Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9445658,38.5431833,417684.22752259934,4266507.941005316,12N,2014-09-16T23:01:22Z,2014-09-16T17:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9441022,38.5426592,417724.032380014,4266449.368881796,12N,2014-09-17T03:01:22Z,2014-09-16T21:01:22Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9441564,38.5426992,417719.3544782955,4266453.856015427,12N,2014-09-17T07:01:18Z,2014-09-17T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F64,-111.944045,38.5426619,417729.0203843359,4266449.617304993,12N,2014-09-17T11:01:13Z,2014-09-17T05:01:13Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9446836,38.543345,417674.1457925249,4266525.989646203,12N,2014-09-17T19:02:24Z,2014-09-17T13:02:24Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9442631,38.5423186,417709.62194249895,4266411.717935878,12N,2014-09-18T03:01:00Z,2014-09-17T21:01:00Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9448556,38.5477539,417664.18417440075,4267015.380920006,12N,2014-09-18T15:01:24Z,2014-09-18T09:01:24Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9451214,38.5474744,417640.7027346185,4266984.604045926,12N,2014-09-19T11:02:08Z,2014-09-19T05:02:08Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9409206,38.5553083,418015.6718646664,4267850.144923657,12N,2014-09-19T15:01:22Z,2014-09-19T09:01:22Z,Mountain Daylight Time,1
Puma concolor,F64,-111.940825,38.5552367,418023.9205349398,4267842.11449492,12N,2014-09-19T19:01:21Z,2014-09-19T13:01:21Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9374678,38.5536544,418314.65571039193,4267663.544335919,12N,2014-09-19T23:01:18Z,2014-09-19T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9333631,38.5508008,418669.10679093417,4267343.252480493,12N,2014-09-20T03:01:48Z,2014-09-19T21:01:48Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9368117,38.5568211,418375.4067953197,4268014.357377023,12N,2014-09-20T15:01:19Z,2014-09-20T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9346958,38.5667642,418570.9904023506,4269115.827087082,12N,2014-09-21T03:01:19Z,2014-09-20T21:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9334633,38.5704519,418682.5225442996,4269523.945637226,12N,2014-09-21T07:01:38Z,2014-09-21T01:01:38Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9337403,38.5704692,418658.4110656296,4269526.110525839,12N,2014-09-21T11:00:59Z,2014-09-21T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9338647,38.5704875,418647.5945409759,4269528.251337865,12N,2014-09-21T15:01:20Z,2014-09-21T09:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338256,38.5705192,418651.03650240763,4269531.734350303,12N,2014-09-21T23:01:15Z,2014-09-21T17:01:15Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338281,38.5705414,418650.8437489271,4269534.200013528,12N,2014-09-22T15:01:19Z,2014-09-22T09:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338792,38.5704675,418646.30881195434,4269526.044851303,12N,2014-09-22T23:01:20Z,2014-09-22T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9340394,38.5713039,418633.29634729563,4269618.998846463,12N,2014-09-23T03:01:16Z,2014-09-22T21:01:16Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9335256,38.5704631,418677.107876518,4269525.243594267,12N,2014-09-23T07:01:19Z,2014-09-23T01:01:19Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9339175,38.5709333,418643.4976262001,4269577.766825382,12N,2014-09-23T11:01:20Z,2014-09-23T05:01:20Z,Mountain Daylight Time,0
Puma concolor,F64,-111.9337986,38.5705219,418653.3916627193,4269532.010055936,12N,2014-09-23T15:01:11Z,2014-09-23T09:01:11Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338517,38.5705253,418648.7696698052,4269532.434351232,12N,2014-09-23T19:01:19Z,2014-09-23T13:01:19Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9338897,38.5705328,418645.4677434673,4269533.300241406,12N,2014-09-23T23:01:20Z,2014-09-23T17:01:20Z,Mountain Daylight Time,1
Puma concolor,F64,-111.9337714,38.5705328,418655.7734925307,4269533.195508152,12N,2014-09-24T11:02:06Z,2014-09-24T05:02:06Z,Mountain Daylight Time,0
